GEOID,NAME,pwd_est,pwd_moe,total_est,total_moe,pwd_perc_est,pwd_perc_moe
245102603026,"Block Group 6, Census Tract 2603.02, Baltimore city, Maryland",278,188.34277262480768,1208,612,0.23013245033112584,0.19468467661864122
245102603031,"Block Group 1, Census Tract 2603.03, Baltimore city, Maryland",168,66.06814663663572,698,99,0.24068767908309455,0.10062139557690358
245102604011,"Block Group 1, Census Tract 2604.01, Baltimore city, Maryland",208,123.97177098033245,402,160,0.5174129353233831,0.3708264725823863
245102604012,"Block Group 2, Census Tract 2604.01, Baltimore city, Maryland",276,111.31486872830601,1716,352,0.16083916083916083,0.07277689646998341
245102604013,"Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",100,72.48448109768049,285,133,0.3508771929824561,0.30248336625493055
245102604021,"Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",188,129.5453588516393,1096,246,0.17153284671532848,0.12431077498194684
245102604022,"Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",146,60.37383539249432,1227,330,0.11898940505297473,0.05869588153343278
245102604031,"Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",154,83.38465086573187,996,168,0.15461847389558234,0.08768772800987362
245102604032,"Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",0,12,128,164,0,0.09375
245102604041,"Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",0,12,0,12,NaN,NaN
245102604042,"Block Group 2, Census Tract 2604.04, Baltimore city, Maryland",127,70.8237248385031,488,209,0.26024590163934425,0.18299104235690525
245102604043,"Block Group 3, Census Tract 2604.04, Baltimore city, Maryland",129,71.82617907142215,1095,316,0.1178082191780822,0.07388166859470134
245102605011,"Block Group 1, Census Tract 2605.01, Baltimore city, Maryland",266,97.95407086997457,2177,490,0.12218649517684887,0.05273420422656523
245102605012,"Block Group 2, Census Tract 2605.01, Baltimore city, Maryland",169,84.01785524517987,1135,313,0.14889867841409693,0.08465054411570239
245102605013,"Block Group 3, Census Tract 2605.01, Baltimore city, Maryland",209,97.05668446840743,899,283,0.2324805339265851,0.1304275471870472
245102606041,"Block Group 1, Census Tract 2606.04, Baltimore city, Maryland",70,43.42810150121693,313,116,0.22364217252396165,0.16161880799715184
245102606042,"Block Group 2, Census Tract 2606.04, Baltimore city, Maryland",83,47.93745925682754,197,82,0.4213197969543147,0.29994716123866577
245102606043,"Block Group 3, Census Tract 2606.04, Baltimore city, Maryland",97,61.741396161732524,324,126,0.2993827160493827,0.22331192974794659
245102606051,"Block Group 1, Census Tract 2606.05, Baltimore city, Maryland",116,53.75872022286245,767,211,0.15123859191655803,0.08150804200776028
245102606052,"Block Group 2, Census Tract 2606.05, Baltimore city, Maryland",316,157.64199947983406,1140,437,0.2771929824561403,0.17439224026895156
245102606053,"Block Group 3, Census Tract 2606.05, Baltimore city, Maryland",100,66.61080993352356,755,214,0.13245033112582782,0.09588162957549166
245102606054,"Block Group 4, Census Tract 2606.05, Baltimore city, Maryland",111,69.8426803609369,429,209,0.25874125874125875,0.20589908141366892
245102606055,"Block Group 5, Census Tract 2606.05, Baltimore city, Maryland",66,60.241181927316134,133,66,0.49624060150375937,0.5155551772726141
245102606056,"Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0,12,64,50,0,0.1875
245102607001,"Block Group 1, Census Tract 2607, Baltimore city, Maryland",152,90.06109037758759,1095,261,0.13881278538812786,0.08865328413598372
245102607002,"Block Group 2, Census Tract 2607, Baltimore city, Maryland",100,80.18104514160439,968,339,0.10330578512396695,0.09038781987487444
245102608001,"Block Group 1, Census Tract 2608, Baltimore city, Maryland",203,70.30647196382421,969,217,0.20949432404540763,0.08640203192662159
245102608002,"Block Group 2, Census Tract 2608, Baltimore city, Maryland",194,118.43563652887589,977,277,0.1985670419651996,0.13365875136152502
245102609001,"Block Group 1, Census Tract 2609, Baltimore city, Maryland",55,38.01315561749642,577,128,0.09532062391681109,0.06919106330463852
245102609002,"Block Group 2, Census Tract 2609, Baltimore city, Maryland",35,32.12475680841802,790,174,0.04430379746835443,0.041818664825443976
245102609003,"Block Group 3, Census Tract 2609, Baltimore city, Maryland",114,81.69455306200041,1452,217,0.07851239669421488,0.05747395110140365
245102610001,"Block Group 1, Census Tract 2610, Baltimore city, Maryland",49,44.02272140611028,201,106,0.24378109452736318,0.253962763401405
245102610002,"Block Group 2, Census Tract 2610, Baltimore city, Maryland",75,64.95382975621992,553,303,0.13562386980108498,0.13899039925977286
245102610003,"Block Group 3, Census Tract 2610, Baltimore city, Maryland",83,84.66994744299774,419,144,0.19809069212410502,0.21323589370101245
245102610004,"Block Group 4, Census Tract 2610, Baltimore city, Maryland",165,115.4036394573412,782,258,0.21099744245524296,0.1631696718548275
245102611001,"Block Group 1, Census Tract 2611, Baltimore city, Maryland",102,60.95079983068311,674,131,0.1513353115727003,0.09509480326049673
245102611002,"Block Group 2, Census Tract 2611, Baltimore city, Maryland",46,27.766886753829642,934,108,0.04925053533190578,0.03026954961208872
245102701011,"Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",90,39.585350825778974,691,153,0.13024602026049203,0.06413645525115526
245102701012,"Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",83,38.28837943815329,491,116,0.1690427698574338,0.08761215968080356
245102701021,"Block Group 1, Census Tract 2701.02, Baltimore city, Maryland",143,69.7853852894716,621,190,0.23027375201288244,0.13263524917069247
245102701022,"Block Group 2, Census Tract 2701.02, Baltimore city, Maryland",148,105.55567251455508,935,370,0.15828877005347594,0.12910679283190846
245102701023,"Block Group 3, Census Tract 2701.02, Baltimore city, Maryland",83,55.68662316930342,470,169,0.17659574468085107,0.13442540689381915
245102701024,"Block Group 4, Census Tract 2701.02, Baltimore city, Maryland",118,67.59437846448475,855,212,0.13801169590643275,0.08614619565084759
245102702001,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",43,28.74021572639983,473,107,0.09090909090909091,0.06414739477465932
245102702002,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",139,60.54750201288241,654,114,0.21253822629969418,0.0997178938830992
245102702003,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",37,37.48332962798263,360,129,0.10277777777777777,0.11044185257053256
245102703011,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",57,39.25557285278104,393,139,0.1450381679389313,0.11228952889875247
245102703012,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",142,78.53024894905147,631,197,0.22503961965134706,0.14291570060665804
245102703013,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",82,54.3323108288245,485,178,0.16907216494845362,0.12806264603945133
245102703014,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",187,82.74055837375042,888,209,0.21058558558558557,0.10553844882066372
245102703021,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",84,40.80441152620633,904,189,0.09292035398230089,0.0491407239110283
245102703022,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",56,33,676,139,0.08284023668639054,0.05170304479630641
245102704011,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",119,74.79304780526061,1491,362,0.07981220657276995,0.05377563940587809
245102704012,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",112,72.62231062146122,1056,370,0.10606060606060606,0.0781692818742518
245102704013,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",76,57.57603668193913,848,271,0.08962264150943396,0.07369003768861863
245102704014,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",109,115.45128842936315,629,221,0.17329093799682035,0.19338236322759517
245102704021,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",138,65.7419196555744,543,150,0.2541436464088398,0.1399541087347151
245102704022,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",88,54.89990892524322,426,196,0.20657276995305165,0.1601293352474095
245102704023,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",141,89.07861696277058,523,275,0.2695984703632887,0.221596774451985
245102704024,"Block Group 4, Census Tract 2704.02, Baltimore city, Maryland",193,86.35392289873113,1067,267,0.18088097469540768,0.09272871584064739
245102705011,"Block Group 1, Census Tract 2705.01, Baltimore city, Maryland",24,22.561028345356956,423,170,0.05673758865248227,0.058005607502281405
245102705012,"Block Group 2, Census Tract 2705.01, Baltimore city, Maryland",152,77.6530746332687,596,158,0.2550335570469799,0.14678773877161866
245102705013,"Block Group 3, Census Tract 2705.01, Baltimore city, Maryland",142,127.29886095327012,899,301,0.15795328142380421,0.1511541147338599
245102705014,"Block Group 4, Census Tract 2705.01, Baltimore city, Maryland",283,145.54724318928203,1381,350,0.2049239681390297,0.11749442837314843
245102705021,"Block Group 1, Census Tract 2705.02, Baltimore city, Maryland",75,43.98863489584554,633,208,0.11848341232227488,0.0796552283085386
245102705022,"Block Group 2, Census Tract 2705.02, Baltimore city, Maryland",205,91.29622117042962,1085,236,0.1889400921658986,0.09364370876693184
245102705023,"Block Group 3, Census Tract 2705.02, Baltimore city, Maryland",96,47.02127178203499,747,145,0.1285140562248996,0.06770964722687657
245102705024,"Block Group 4, Census Tract 2705.02, Baltimore city, Maryland",47,54.04627646748664,870,162,0.054022988505747126,0.06293135123403668
245102706001,"Block Group 1, Census Tract 2706, Baltimore city, Maryland",67,58.52349955359813,568,201,0.11795774647887323,0.11116867933866507
245102706002,"Block Group 2, Census Tract 2706, Baltimore city, Maryland",75,54.29548784199291,716,297,0.10474860335195531,0.0873977325290362
245102706003,"Block Group 3, Census Tract 2706, Baltimore city, Maryland",117,66.15889962809237,569,136,0.2056239015817223,0.12623270278880958
245102706004,"Block Group 4, Census Tract 2706, Baltimore city, Maryland",126,74.82646590612174,974,282,0.1293634496919918,0.0854677398322812
245102706005,"Block Group 5, Census Tract 2706, Baltimore city, Maryland",192,117.32433677630571,814,385,0.23587223587223588,0.182264225435745
245102706006,"Block Group 6, Census Tract 2706, Baltimore city, Maryland",16,22,295,149,0.05423728813559322,0.07944856731647666
245102707011,"Block Group 1, Census Tract 2707.01, Baltimore city, Maryland",241,116.70047129296437,2008,266,0.1200199203187251,0.06025325263459229
245102707021,"Block Group 1, Census Tract 2707.02, Baltimore city, Maryland",80,52.92447448959697,561,140,0.14260249554367202,0.10082849918005803
245102707022,"Block Group 2, Census Tract 2707.02, Baltimore city, Maryland",93,37.1887079635741,509,119,0.18271119842829076,0.0846332512029603
245102707023,"Block Group 3, Census Tract 2707.02, Baltimore city, Maryland",60,34.14674215792775,530,117,0.11320754716981132,0.06910498156584498
245102707031,"Block Group 1, Census Tract 2707.03, Baltimore city, Maryland",126,66.83561924602779,875,283,0.144,0.08946261700821849
245102707032,"Block Group 2, Census Tract 2707.03, Baltimore city, Maryland",133,116.11201488218177,755,220,0.176158940397351,0.16213104022531688
245102707033,"Block Group 3, Census Tract 2707.03, Baltimore city, Maryland",79,46.119410230400824,556,156,0.1420863309352518,0.09203130302574694
245102708011,"Block Group 1, Census Tract 2708.01, Baltimore city, Maryland",130,167.10774967068403,634,235,0.20504731861198738,0.2743160337292185
245102708012,"Block Group 2, Census Tract 2708.01, Baltimore city, Maryland",83,54.7905101272109,849,238,0.0977620730270907,0.07011333132035098
245102708013,"Block Group 3, Census Tract 2708.01, Baltimore city, Maryland",121,64.8459713474939,967,366,0.125129265770424,0.08209681170308752
245102708014,"Block Group 4, Census Tract 2708.01, Baltimore city, Maryland",138,90.47651629014017,834,260,0.16546762589928057,0.12012483623005044
245102708021,"Block Group 1, Census Tract 2708.02, Baltimore city, Maryland",86,88.47598544237866,898,389,0.0957683741648107,0.1069033783528621
245102708022,"Block Group 2, Census Tract 2708.02, Baltimore city, Maryland",135,104.08169867945085,973,300,0.13874614594039056,0.11520672041778564
245102708023,"Block Group 3, Census Tract 2708.02, Baltimore city, Maryland",227,148.71785366928881,884,339,0.25678733031674206,0.19493435097832387
245102708024,"Block Group 4, Census Tract 2708.02, Baltimore city, Maryland",132,112.44554237496477,867,335,0.1522491349480969,0.14241300297112922
245102708025,"Block Group 5, Census Tract 2708.02, Baltimore city, Maryland",65,63.06346010171025,382,205,0.17015706806282724,0.18865916242985997
245102708031,"Block Group 1, Census Tract 2708.03, Baltimore city, Maryland",282,138.76959321119307,1883,373,0.14976101964949548,0.07944285422094807
245102708032,"Block Group 2, Census Tract 2708.03, Baltimore city, Maryland",353,129.6688088940436,1569,371,0.2249840662842575,0.0982862857315018
245102708033,"Block Group 3, Census Tract 2708.03, Baltimore city, Maryland",365,161.36914203155447,1754,440,0.2080957810718358,0.10577882030765035
245102708041,"Block Group 1, Census Tract 2708.04, Baltimore city, Maryland",138,87.50428560933459,1009,290,0.13676907829534193,0.09521675096767077
245102708042,"Block Group 2, Census Tract 2708.04, Baltimore city, Maryland",91,76.2299153875957,597,188,0.152428810720268,0.13641261379746358
245102708043,"Block Group 3, Census Tract 2708.04, Baltimore city, Maryland",23,24.124676163629637,408,155,0.056372549019607844,0.06288798210082583
245102708044,"Block Group 4, Census Tract 2708.04, Baltimore city, Maryland",86,48.02082881417188,718,223,0.11977715877437325,0.07653124729775128
245102708051,"Block Group 1, Census Tract 2708.05, Baltimore city, Maryland",88,48.67237409455183,848,176,0.10377358490566038,0.06130464240519575
245102708052,"Block Group 2, Census Tract 2708.05, Baltimore city, Maryland",112,55.226805085936306,811,251,0.1381011097410604,0.08039939517287525
245102708053,"Block Group 3, Census Tract 2708.05, Baltimore city, Maryland",95,68.31544481301428,523,188,0.18164435946462715,0.14603279404652167
245102708054,"Block Group 4, Census Tract 2708.05, Baltimore city, Maryland",171,81.25884567233281,769,188,0.2223667100130039,0.1188321302000285
245102708055,"Block Group 5, Census Tract 2708.05, Baltimore city, Maryland",74,58.66856057549052,1082,258,0.06839186691312385,0.056621614545546914
245102709011,"Block Group 1, Census Tract 2709.01, Baltimore city, Maryland",41,45.44227107000705,950,241,0.0431578947368421,0.049070946387139325
245102709012,"Block Group 2, Census Tract 2709.01, Baltimore city, Maryland",170,88.19297024139736,1117,373,0.1521933751119069,0.09389780009460175
245102709013,"Block Group 3, Census Tract 2709.01, Baltimore city, Maryland",240,103.85566907973777,1446,295,0.16597510373443983,0.0794043802578346
245102709021,"Block Group 1, Census Tract 2709.02, Baltimore city, Maryland",245,102.64014809030625,1361,276,0.18001469507714915,0.08378612321155009
245102709022,"Block Group 2, Census Tract 2709.02, Baltimore city, Maryland",186,81.14801291467339,842,225,0.2209026128266033,0.11301644826577463
245102709023,"Block Group 3, Census Tract 2709.02, Baltimore city, Maryland",269,108.02777420645118,941,241,0.2858660998937301,0.13615971246738087
245102709031,"Block Group 1, Census Tract 2709.03, Baltimore city, Maryland",90,62.49799996799898,805,264,0.11180124223602485,0.08585968754919052
245102709032,"Block Group 2, Census Tract 2709.03, Baltimore city, Maryland",71,55.344376408086845,840,219,0.08452380952380953,0.06947371139551349
245102709033,"Block Group 3, Census Tract 2709.03, Baltimore city, Maryland",73,47.77028364998475,542,208,0.13468634686346864,0.10217516256351669
245102710011,"Block Group 1, Census Tract 2710.01, Baltimore city, Maryland",129,51.01960407529639,556,196,0.23201438848920863,0.12292161241524581
245102710012,"Block Group 2, Census Tract 2710.01, Baltimore city, Maryland",114,53.73081052803875,612,190,0.18627450980392157,0.10513032743914255
245102710013,"Block Group 3, Census Tract 2710.01, Baltimore city, Maryland",143,75.53145040312677,671,161,0.21311475409836064,0.12363560684392381
245102710021,"Block Group 1, Census Tract 2710.02, Baltimore city, Maryland",208,93.78166132032425,1009,201,0.20614469772051536,0.1016128765780162
245102710022,"Block Group 2, Census Tract 2710.02, Baltimore city, Maryland",93,64.76109943476871,526,268,0.17680608365019013,0.15255687209430693
245102710023,"Block Group 3, Census Tract 2710.02, Baltimore city, Maryland",60,46.216880033165374,348,157,0.1724137931034483,0.15390952927180052
245102710024,"Block Group 4, Census Tract 2710.02, Baltimore city, Maryland",169,101.14346246792226,485,177,0.34845360824742266,0.24425780469193314
245102710025,"Block Group 5, Census Tract 2710.02, Baltimore city, Maryland",164,113.36225121265015,639,208,0.2566510172143975,0.19609199969657365
245102711011,"Block Group 1, Census Tract 2711.01, Baltimore city, Maryland",101,54.506880299646575,929,129,0.10871905274488698,0.060583712858836666
245102711012,"Block Group 2, Census Tract 2711.01, Baltimore city, Maryland",0,12,27,23,0,0.4444444444444444
245102711013,"Block Group 3, Census Tract 2711.01, Baltimore city, Maryland",97,49.09175083453431,662,128,0.14652567975830816,0.07938437690981927
245102711021,"Block Group 1, Census Tract 2711.02, Baltimore city, Maryland",32,28.861739379323623,326,64,0.09815950920245399,0.09060594445574437
245102711022,"Block Group 2, Census Tract 2711.02, Baltimore city, Maryland",25,28.861739379323623,566,85,0.044169611307420496,0.05142209824273055
245102712001,"Block Group 1, Census Tract 2712, Baltimore city, Maryland",13,23.323807579381203,556,189,0.023381294964028777,0.04269558904317382
245102712002,"Block Group 2, Census Tract 2712, Baltimore city, Maryland",85,96.87620966986684,1003,310,0.0847457627118644,0.10007494757059401
245102712003,"Block Group 3, Census Tract 2712, Baltimore city, Maryland",26,30.854497241083024,515,124,0.05048543689320388,0.061132370099460674
245102712004,"Block Group 4, Census Tract 2712, Baltimore city, Maryland",11,28.635642126552707,895,203,0.012290502793296089,0.03211634396178014
245102712005,"Block Group 5, Census Tract 2712, Baltimore city, Maryland",0,12,615,110,0,0.01951219512195122
245102712006,"Block Group 6, Census Tract 2712, Baltimore city, Maryland",103,90.24965373894794,972,188,0.10596707818930041,0.09508465410822733
245102713001,"Block Group 1, Census Tract 2713, Baltimore city, Maryland",10,19.209372712298546,961,147,0.01040582726326743,0.02005221676804207
245102713002,"Block Group 2, Census Tract 2713, Baltimore city, Maryland",19,25.942243542145693,392,125,0.04846938775510204,0.0679600418704174
245102713003,"Block Group 3, Census Tract 2713, Baltimore city, Maryland",22,31.192947920964443,580,96,0.03793103448275862,0.05414615694374877
245102714001,"Block Group 1, Census Tract 2714, Baltimore city, Maryland",32,29.698484809834994,508,100,0.06299212598425197,0.059762174078220376
245102714002,"Block Group 2, Census Tract 2714, Baltimore city, Maryland",27,25.826343140289914,1011,153,0.026706231454005934,0.0258630840226563
245102714003,"Block Group 3, Census Tract 2714, Baltimore city, Maryland",67,44.654227123532216,1196,222,0.056020066889632104,0.03875727339550705
245102715011,"Block Group 1, Census Tract 2715.01, Baltimore city, Maryland",48,34.26368339802363,492,105,0.0975609756097561,0.07268747192722577
245102715012,"Block Group 2, Census Tract 2715.01, Baltimore city, Maryland",21,23.53720459187964,299,76,0.07023411371237458,0.08071863433141332
245102715013,"Block Group 3, Census Tract 2715.01, Baltimore city, Maryland",122,88.5607136375944,688,139,0.17732558139534885,0.13361453453927102
245102715014,"Block Group 4, Census Tract 2715.01, Baltimore city, Maryland",37,31.240998703626616,685,99,0.05401459854014599,0.04627058300057107
245102715015,"Block Group 5, Census Tract 2715.01, Baltimore city, Maryland",41,29,940,138,0.043617021276595745,0.03150858660401129
245102715031,"Block Group 1, Census Tract 2715.03, Baltimore city, Maryland",190,53.34791467339656,825,75,0.23030303030303031,0.06796906450685106
245102716001,"Block Group 1, Census Tract 2716, Baltimore city, Maryland",300,190.59643228560182,586,239,0.5119453924914675,0.38650175695506467
245102716002,"Block Group 2, Census Tract 2716, Baltimore city, Maryland",73,65.80273550544841,381,163,0.19160104986876642,0.19117584065202298
245102716003,"Block Group 3, Census Tract 2716, Baltimore city, Maryland",139,94.29209935090002,662,384,0.20996978851963746,0.18740823605967585
245102716004,"Block Group 4, Census Tract 2716, Baltimore city, Maryland",353,228.31776102616283,862,280,0.4095127610208817,0.2963957322784944
245102716005,"Block Group 5, Census Tract 2716, Baltimore city, Maryland",136,107.29864864013899,413,153,0.32929782082324455,0.28701843590426274
245102716006,"Block Group 6, Census Tract 2716, Baltimore city, Maryland",71,70.77428911688199,470,301,0.15106382978723404,0.17898335008059438
245102717001,"Block Group 1, Census Tract 2717, Baltimore city, Maryland",130,65.08456038109192,272,64,0.47794117647058826,0.26439013384437626
245102717002,"Block Group 2, Census Tract 2717, Baltimore city, Maryland",195,107.70793842609746,562,187,0.3469750889679715,0.223739698612273
245102717003,"Block Group 3, Census Tract 2717, Baltimore city, Maryland",220,102.16163663528496,882,345,0.2494331065759637,0.15144592997831882
245102717004,"Block Group 4, Census Tract 2717, Baltimore city, Maryland",197,102.1518477561713,961,261,0.20499479708636836,0.11999520535295971
245102717005,"Block Group 5, Census Tract 2717, Baltimore city, Maryland",66,38.961519477556315,688,261,0.09593023255813954,0.06731535980685986
245102717006,"Block Group 6, Census Tract 2717, Baltimore city, Maryland",103,80.67217612039482,405,181,0.254320987654321,0.2293367854818079
245102718011,"Block Group 1, Census Tract 2718.01, Baltimore city, Maryland",95,61.0163912403872,429,142,0.22144522144522144,0.16000598278969586
245102718012,"Block Group 2, Census Tract 2718.01, Baltimore city, Maryland",170,89.02808545621994,656,174,0.25914634146341464,0.15212803699480804
245102718013,"Block Group 3, Census Tract 2718.01, Baltimore city, Maryland",224,115.52921708381824,1380,324,0.16231884057971013,0.09198288612879402
245102718021,"Block Group 1, Census Tract 2718.02, Baltimore city, Maryland",49,42.34383071948026,359,168,0.13649025069637882,0.1341335251470997
245102718022,"Block Group 2, Census Tract 2718.02, Baltimore city, Maryland",53,31.68595903550972,334,149,0.15868263473053892,0.11836860120568563
245102718023,"Block Group 3, Census Tract 2718.02, Baltimore city, Maryland",177,77.88452991448301,409,132,0.43276283618581907,0.23615633953233062
245102718024,"Block Group 4, Census Tract 2718.02, Baltimore city, Maryland",181,104.81889142707053,868,189,0.20852534562211983,0.1290129686705696
245102719001,"Block Group 1, Census Tract 2719, Baltimore city, Maryland",24,32.155870381627054,607,143,0.039538714991762765,0.05378775503639459
245102719002,"Block Group 2, Census Tract 2719, Baltimore city, Maryland",101,72.91090453423274,524,225,0.19274809160305342,0.16189698791855733
245102719003,"Block Group 3, Census Tract 2719, Baltimore city, Maryland",274,105.33755265810954,588,201,0.46598639455782315,0.23972237539094338
245102719004,"Block Group 4, Census Tract 2719, Baltimore city, Maryland",97,67.04476116744694,535,239,0.18130841121495328,0.149213722616276
245102719005,"Block Group 5, Census Tract 2719, Baltimore city, Maryland",82,52.191953402799555,780,214,0.10512820512820513,0.0728644529534567
245102720031,"Block Group 1, Census Tract 2720.03, Baltimore city, Maryland",68,58.557663887829406,557,175,0.12208258527827648,0.1119089700142217
245102720032,"Block Group 2, Census Tract 2720.03, Baltimore city, Maryland",59,58.51495535331117,860,398,0.0686046511627907,0.07508372805335788
245102720033,"Block Group 3, Census Tract 2720.03, Baltimore city, Maryland",90,68.10286337592568,840,260,0.10714285714285714,0.08759527051995983
245102720034,"Block Group 4, Census Tract 2720.03, Baltimore city, Maryland",282,163.71316379570703,1383,274,0.2039045553145336,0.12507876333751328
245102720035,"Block Group 5, Census Tract 2720.03, Baltimore city, Maryland",105,90.49309365912958,704,335,0.14914772727272727,0.14683302688385758
245102720041,"Block Group 1, Census Tract 2720.04, Baltimore city, Maryland",95,72.56031973468694,1206,285,0.07877280265339967,0.06298011889765806
245102720042,"Block Group 2, Census Tract 2720.04, Baltimore city, Maryland",506,214.70677679104588,1935,260,0.2614987080103359,0.11638994934197641
245102720051,"Block Group 1, Census Tract 2720.05, Baltimore city, Maryland",158,70.2993598832877,1187,371,0.13310867733782644,0.07237663993686028
245102720052,"Block Group 2, Census Tract 2720.05, Baltimore city, Maryland",62,49.27473997901968,370,122,0.16756756756756758,0.14418168359356343
245102720053,"Block Group 3, Census Tract 2720.05, Baltimore city, Maryland",159,68.0808343074613,920,166,0.17282608695652174,0.0803029634092429
245102720061,"Block Group 1, Census Tract 2720.06, Baltimore city, Maryland",499,138.953229541454,1924,269,0.25935550935550933,0.08081307147155636
245102720062,"Block Group 2, Census Tract 2720.06, Baltimore city, Maryland",272,81.70679286326198,690,131,0.39420289855072466,0.1400839118468917
245102720071,"Block Group 1, Census Tract 2720.07, Baltimore city, Maryland",216,96.85556256612213,1591,363,0.1357636706473916,0.06830459546002424
245102720072,"Block Group 2, Census Tract 2720.07, Baltimore city, Maryland",103,64.76109943476871,605,172,0.17024793388429751,0.11747721850995445
245102720073,"Block Group 3, Census Tract 2720.07, Baltimore city, Maryland",140,70.44856279584417,903,184,0.15503875968992248,0.08416970638990566
245102801011,"Block Group 1, Census Tract 2801.01, Baltimore city, Maryland",179,92.46621004453465,1069,345,0.16744621141253507,0.10199127172851637
245102801012,"Block Group 2, Census Tract 2801.01, Baltimore city, Maryland",187,82.27393268830657,1129,254,0.16563330380868024,0.08184807624414822
245102801013,"Block Group 3, Census Tract 2801.01, Baltimore city, Maryland",135,78.21125238736431,680,250,0.19852941176470587,0.13622101338019327
245102801021,"Block Group 1, Census Tract 2801.02, Baltimore city, Maryland",75,105.04284840006957,221,189,0.3393665158371041,0.556909989361614
245102801022,"Block Group 2, Census Tract 2801.02, Baltimore city, Maryland",162,143.50261321662404,944,570,0.1716101694915254,0.1839726175399309
245102801023,"Block Group 3, Census Tract 2801.02, Baltimore city, Maryland",51,115.73245007343446,211,225,0.24170616113744076,0.6060350832602838
245102801024,"Block Group 4, Census Tract 2801.02, Baltimore city, Maryland",469,261.7307777086982,1683,506,0.2786690433749257,0.17664739555789455
245102801025,"Block Group 5, Census Tract 2801.02, Baltimore city, Maryland",66,67.49074010558782,1258,585,0.05246422893481717,0.058936066834181816
245102801026,"Block Group 6, Census Tract 2801.02, Baltimore city, Maryland",211,140.56315306651314,474,228,0.4451476793248945,0.3657704961069169
245102802001,"Block Group 1, Census Tract 2802, Baltimore city, Maryland",304,135.46586285850765,874,227,0.34782608695652173,0.1794009929447998
245102802002,"Block Group 2, Census Tract 2802, Baltimore city, Maryland",406,218.01146758828995,728,374,0.5576923076923077,0.41444684912950536
245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",109,87.06893820416096,328,112,0.3323170731707317,0.28869056967321366
245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",73,57.06137047074842,620,309,0.11774193548387096,0.10915040246682915
245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",133,139.95713629536723,713,332,0.18653576437587657,0.21465183052126557
245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",217,99.51381813597547,948,339,0.2289029535864979,0.13311410985696875
245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",139,110.57124400132251,805,258,0.17267080745341615,0.14808484836543284
245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",75,71.87489130426563,566,197,0.13250883392226148,0.13510335537116336
245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",512,131.42678570215435,1660,227,0.30843373493975906,0.08970651067947386
245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",136,62.51399843235114,998,209,0.13627254509018036,0.06883384802733411
245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",105,61.53048025166064,847,192,0.12396694214876033,0.07789093399673883
245102804011,"Block Group 1, Census Tract 2804.01, Baltimore city, Maryland",108,67.65352910233139,490,141,0.22040816326530613,0.1519389355603668
245102804012,"Block Group 2, Census Tract 2804.01, Baltimore city, Maryland",55,42.80186911806539,519,133,0.10597302504816955,0.08682612973630416
245102804013,"Block Group 3, Census Tract 2804.01, Baltimore city, Maryland",112,54.29548784199291,518,208,0.21621621621621623,0.13610474400903527
245102804014,"Block Group 4, Census Tract 2804.01, Baltimore city, Maryland",153,101.24228365658294,873,256,0.17525773195876287,0.12684791793627592
245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",38,33.734255586866,403,154,0.09429280397022333,0.09113364297864433
245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",41,37.589892258425,425,167,0.09647058823529411,0.09622784534058246
